,book_id,title,format,authors,size,publicationYear,genres
2035417,1097.0,The Elegance of the Hedgehog,Paperback,"643126,460447",325,2008,"fiction,young-adult"
2035995,1559.0,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Hardcover,"7064545,241896",327,2013,"non-fiction,history,historical fiction,biography,young-adult,comics,graphic"
2037413,13340.0,The Sun and Her Flowers,Paperback,8075577,256,2017,"poetry,non-fiction,romance,fiction"
2037647,849.0,Fear and Loathing in Las Vegas,Paperback,"5237,14623",204,1998,"fiction,non-fiction,history,historical fiction,biography,comics,graphic"
2040855,940.0,"Hatchet (Brian's Saga, #1)",Hardcover,18,208,2000,"young-adult,fiction,children"
2042437,6821.0,"The Iron Daughter (The Iron Fey, #2)",Paperback,2995873,359,2010,"fantasy,paranormal,young-adult,romance,fiction"
2045015,39763.0,The Story of My Life,Paperback,7275,240,1990,"non-fiction,history,historical fiction,biography,comics,graphic,young-adult,children,fiction"
2045196,19078.0,The Life of Elizabeth I,Paperback,6583,560,1999,"history,historical fiction,biography,non-fiction,fiction,comics,graphic"
2046195,7318.0,The Glass Menagerie,Paperback,7751,104,1999,"fiction,history,historical fiction,biography,romance,poetry"
2046645,8433.0,"Interview with the Vampire (The Vampire Chronicles, #1)",Mass Market Paperback,7577,342,2004,"fantasy,paranormal,fiction,history,historical fiction,biography,romance,mystery,thriller,crime"
2047189,12851.0,Station Eleven,Hardcover,2786093,336,2014,"fiction,fantasy,paranormal,young-adult"
2047774,993.0,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)",Paperback,"7025,6543253",409,2000,"fantasy,paranormal,fiction,young-adult,romance"
2047992,35053.0,"The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide, #1)",Paperback,4,193,1997,"fiction,fantasy,paranormal,young-adult"
2049465,19785.0,The Liars' Club,Paperback,8865,320,2005,"non-fiction,history,historical fiction,biography,fiction,comics,graphic,young-adult"
2050235,18883.0,"Children of the Mind (Ender's Saga, #4)",Paperback,589,370,2002,"fiction,fantasy,paranormal,young-adult"
2052482,19854.0,Frida: A Biography of Frida Kahlo,Paperback,8262,528,2002,"history,historical fiction,biography,non-fiction,comics,graphic,romance"
2054880,17278.0,1491: New Revelations of the Americas Before Columbus,Paperback,22004,541,2006,"history,historical fiction,biography,non-fiction"
2056990,23824.0,"Four: A Divergent Story Collection (Divergent, #0.1 - 0.4)",Paperback,4039811,208,2014,"fiction,young-adult,fantasy,paranormal,romance"
2057363,17044.0,The Girls' Guide to Hunting and Fishing,Paperback,7375,288,2005,"fiction,romance,non-fiction,young-adult"
2057921,7897.0,The Runaway Jury,Paperback,721,358,2006,"fiction,mystery,thriller,crime"
2059092,7467.0,"The Heir (The Selection, #4)",Kindle Edition,2987125,342,2015,"young-adult,romance,fantasy,paranormal,fiction"
2060168,19589.0,"Heist Society (Heist Society, #1)",Hardcover,56224,287,2010,"young-adult,mystery,thriller,crime,romance,fiction"
2060329,1063.0,PostSecret: Extraordinary Confessions from Ordinary Lives,Hardcover,8655,278,2005,"non-fiction,history,historical fiction,biography,young-adult,poetry,comics,graphic,fiction"
2062184,12875.0,The False Prince (The Ascendance Trilogy #1),Hardcover,3267859,342,2012,"fantasy,paranormal,young-adult,fiction,mystery,thriller,crime,history,historical fiction,biography,children,romance"
2062556,1456.0,"Holes (Holes, #1)",Paperback,6569,233,2000,"young-adult,fiction,children,mystery,thriller,crime,fantasy,paranormal"
2063902,1540.0,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",Hardcover,3046613,464,2015,"fantasy,paranormal,young-adult,fiction,history,historical fiction,biography,mystery,thriller,crime,romance,children"
2064631,19431.0,"Illuminae (The Illuminae Files, #1)",Hardcover,"5360335,4735144",608,2015,"young-adult,fiction,romance,fantasy,paranormal,mystery,thriller,crime"
2068417,15335.0,Shakespeare's Sonnets,Paperback,"947,139094",488,1997,"poetry,fiction,romance,non-fiction,history,historical fiction,biography"
2069062,18291.0,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife,Paperback,7046622,196,2012,"history,historical fiction,biography,non-fiction,fiction"
2069378,875.0,"Xenocide (Ender's Saga, #3)",Mass Market Paperback,589,592,1996,"fiction,fantasy,paranormal,young-adult"
2069990,105.0,Hillbilly Elegy: A Memoir of a Family and Culture in Crisis,Hardcover,15109469,272,2016,"non-fiction,history,historical fiction,biography,comics,graphic,fiction"
2071334,4844.0,"Stargazer (Evernight, #2)",Hardcover,1192311,329,2009,"young-adult,fantasy,paranormal,romance,fiction,mystery,thriller,crime"
2071420,17061.0,This Side of Paradise,Paperback,3190,288,1998,"fiction,history,historical fiction,biography,children"
2073348,13366.0,Landline,Hardcover,4208569,310,2014,"fiction,romance,fantasy,paranormal,young-adult"
2073954,7050.0,"City of Ashes (The Mortal Instruments, #2)",Hardcover,150038,453,2008,"fantasy,paranormal,young-adult,romance,fiction"
2075482,60152.0,The Calvin and Hobbes Tenth Anniversary Book,Paperback,13778,208,1995,"comics,graphic,fiction,children,non-fiction,fantasy,paranormal,young-adult"
2076514,23176.0,عزازيل,Paperback,1503841,470,2009,"fiction,history,historical fiction,biography,fantasy,paranormal"
2076865,39032.0,The Five Dysfunctions of a Team: A Leadership Fable,Hardcover,11503,227,2002,"non-fiction,fiction"
2077043,7338.0,A Light in the Attic,Hardcover,435477,176,2002,"poetry,children,fiction,young-adult,non-fiction,fantasy,paranormal"
2077045,828.0,Where the Sidewalk Ends,Hardcover,435477,176,2002,"poetry,children,fiction,young-adult,fantasy,paranormal,non-fiction"
2080659,406.0,Influence: The Psychology of Persuasion,Paperback,160932,320,2006,non-fiction
2080667,14843.0,Lucky,Paperback,316,243,2002,"non-fiction,history,historical fiction,biography,fiction,mystery,thriller,crime,young-adult"
2080707,13430.0,Under the Banner of Heaven: A Story of Violent Faith,Paperback,1235,372,2004,"non-fiction,history,historical fiction,biography,mystery,thriller,crime,fiction"
2083376,939.0,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",Paperback,"1077326,2927",870,2004,"fantasy,paranormal,children,fiction,young-adult,mystery,thriller,crime,romance"
2083390,23407.0,If You Could See Me Now,Paperback,7116,306,2007,"romance,fiction,fantasy,paranormal,young-adult"
2084494,20539.0,The Rime of the Ancient Mariner,Paperback,"11525,290375",77,1970,"poetry,romance,fiction,history,historical fiction,biography,fantasy,paranormal,non-fiction"
2085571,12318.0,"Ringworld (Ringworld, #1)",Paperback,12534,288,2005,"fiction,fantasy,paranormal"
2086553,8001.0,Eleanor & Park,Hardcover,4208569,328,2013,"young-adult,romance,fiction,history,historical fiction,biography"
2087031,12811.0,"The Wide Window (A Series of Unfortunate Events, #3)",Hardcover,"36746,44524",214,2000,"fiction,young-adult,children,fantasy,paranormal,mystery,thriller,crime"
2090809,20538.0,The Portrait of a Lady,Paperback,"159,79407",656,2003,"fiction,history,historical fiction,biography,romance"
2091231,616.0,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Hardcover,6356,375,2006,"non-fiction,history,historical fiction,biography,comics,graphic"
2094322,8015.0,Crazy Love: Overwhelmed by a Relentless God,Paperback,"1362751,1399901,235311",187,2008,non-fiction
2094706,1574.0,"The Giver (The Giver, #1)",Paperback,2493,208,2006,"children,fiction,young-adult,fantasy,paranormal"
2095785,7503.0,"Divergent (Divergent, #1)",Hardcover,4039811,487,2011,"young-adult,fiction,fantasy,paranormal,romance,mystery,thriller,crime"
2097425,23462.0,"Cabin Fever (Diary of a Wimpy Kid, #6)",Hardcover,221559,224,2011,"fiction,children,comics,graphic,young-adult"
2097825,29306.0,"Through the Looking-Glass, and What Alice Found There",Hardcover,"8164,180439,220245",228,1993,"fantasy,paranormal,fiction,children,young-adult,poetry,history,historical fiction,biography"
2098395,767.0,Great Expectations,Paperback,239579,505,1998,"fiction,history,historical fiction,biography,romance,young-adult"
2098910,5863.0,"Tricks (Tricks, #1)",Hardcover,2821144,627,2009,"young-adult,poetry,fiction,romance"
2099019,152.0,Stoner,Paperback,"51229,45497",278,2003,"fiction,history,historical fiction,biography,romance"
2099304,21766.0,"'Tis A Memoir (Frank McCourt, #2)",Paperback,3347,367,1999,"non-fiction,history,historical fiction,biography,fiction,comics,graphic"
2100101,21078.0,"Bud, Not Buddy",Hardcover,6846,243,1999,"fiction,history,historical fiction,biography,young-adult,children"
2100274,14662.0,The Art of Fielding,Hardcover,3452783,512,2011,"fiction,young-adult"
2100458,578.0,"Storm Front (The Dresden Files, #1)",Mass Market Paperback,10746,322,2000,"fantasy,paranormal,mystery,thriller,crime,fiction"
2101381,14979.0,The Miraculous Journey of Edward Tulane,Hardcover,"13663,1354902",200,2006,"fantasy,paranormal,children,fiction,young-adult"
2103122,18724.0,The Statistical Probability of Love at First Sight,Hardcover,805184,236,2012,"young-adult,romance,fiction"
2103130,14689.0,Why We Broke Up,Hardcover,"7176,55084",354,2011,"young-adult,romance,fiction,comics,graphic"
2104448,41413.0,Illusions: The Adventures of a Reluctant Messiah,Paperback,16904,144,2001,"fiction,non-fiction,fantasy,paranormal"
2104518,7183.0,Sharp Objects,Paperback,2383,396,2006,"mystery,thriller,crime,fiction"
2105048,18738.0,"The Kill Order (Maze Runner, #0.5)",Hardcover,348878,327,2012,"young-adult,fiction,fantasy,paranormal,mystery,thriller,crime"
2105140,1439.0,Esperanza Rising,Paperback,1244538,304,2002,"fiction,history,historical fiction,biography,young-adult,children"
2106942,13318.0,"All Together Dead (Sookie Stackhouse, #7)",Hardcover,17061,323,2007,"fantasy,paranormal,fiction,romance,mystery,thriller,crime,young-adult"
2110451,7212.0,"Harry Potter and the Cursed Child - Parts One and Two (Harry Potter, #8)",Hardcover,"5042201,3439408,1077326",343,2016,"fantasy,paranormal,fiction,young-adult,children,mystery,thriller,crime"
2114720,1496.0,The Language of Flowers,Hardcover,4537214,323,2011,"fiction,children,history,historical fiction,biography,romance"
2115183,19519.0,"The Young Elites (The Young Elites, #1)",Hardcover,4342215,355,2014,"fantasy,paranormal,young-adult,romance,fiction"
2115524,22023.0,At Home: A Short History of Private Life,Hardcover,7,497,2010,"non-fiction,history,historical fiction,biography,fiction"
2116598,1196.0,"Guns, Germs, and Steel: The Fates of Human Societies",Paperback,256,425,2005,"history,historical fiction,biography,non-fiction,fiction"
2117177,25346.0,Rising Strong,Hardcover,162578,336,2015,"non-fiction,fiction"
2119314,17509.0,Colorless Tsukuru Tazaki and His Years of Pilgrimage,Hardcover,"3354,403782",386,2014,"fiction,mystery,thriller,crime,fantasy,paranormal,romance"
2121170,1599.0,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Audio Cassette,"5869,511298",447,2003,"non-fiction,history,historical fiction,biography,mystery,thriller,crime,fiction"
2123896,51789.0,Harry Potter Page to Screen: The Complete Filmmaking Journey,Hardcover,9445,531,2011,"non-fiction,fantasy,paranormal,young-adult,fiction,children"
2125047,5466.0,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Paperback,15872,320,2007,"fantasy,paranormal,young-adult,fiction,children,romance,mystery,thriller,crime"
2126236,8434.0,"Artemis Fowl (Artemis Fowl, #1)",Paperback,10896,316,2003,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime"
2127351,23302.0,"Notes from Underground, White Nights, The Dream of a Ridiculous Man, and Selections from The House of the Dead",Paperback,"3137322,805350,52218",233,2004,"fiction,non-fiction,history,historical fiction,biography"
2127463,13087.0,Middlemarch,Paperback,"173,16272",904,2004,"fiction,history,historical fiction,biography,romance"
2128783,7195.0,"You (You, #1)",Hardcover,202260,422,2014,"mystery,thriller,crime,fiction,romance"
2129699,5465.0,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Hardcover,15872,361,2008,"fantasy,paranormal,young-adult,fiction,children,romance"
2131645,446.0,Ready Player One,Hardcover,31712,374,2011,"fiction,young-adult,fantasy,paranormal,mystery,thriller,crime,romance"
2132160,856.0,One Hundred Years of Solitude,Hardcover,"13450,50060",457,2003,"fiction,fantasy,paranormal,history,historical fiction,biography,romance"
2132450,47270.0,"Anne's House of Dreams (Anne of Green Gables, #5)",Mass Market Paperback,5350,243,1983,"fiction,young-adult,history,historical fiction,biography,children,romance"
2132452,47272.0,"Anne of the Island (Anne of Green Gables, #3)",Paperback,5350,272,1983,"fiction,young-adult,history,historical fiction,biography,children,romance"
2133033,21272.0,The White Tiger,Hardcover,810254,320,2008,"fiction,mystery,thriller,crime"
2135179,20922.0,"Gossip Girl (Gossip Girl, #1)",Paperback,12665,224,2002,"young-adult,fiction,romance"
2138534,1635.0,Thirteen Reasons Why,Hardcover,569269,352,2016,"fiction,young-adult,romance,mystery,thriller,crime"
2139633,24366.0,"Guards! Guards! (Discworld, #8)",Mass Market Paperback,1654,376,2001,"fantasy,paranormal,fiction,comics,graphic,mystery,thriller,crime,young-adult"
2140313,13405.0,Cat's Cradle,Paperback,2778055,306,1999,"fiction,fantasy,paranormal"
2140673,1359.0,We Are All Completely Beside Ourselves,Hardcover,1448,310,2013,fiction
2142895,7466.0,"The Crown (The Selection, #5)",Hardcover,2987125,278,2016,"fiction,young-adult,romance,fantasy,paranormal"
2143701,21694.0,"Noughts & Crosses (Noughts & Crosses, #1)",Paperback,172977,490,2006,"young-adult,romance,fiction,fantasy,paranormal,history,historical fiction,biography,children"
2147184,7990.0,"Things Fall Apart (The African Trilogy, #1)",Paperback,8051,209,1994,"fiction,history,historical fiction,biography,young-adult,non-fiction"
2151372,33749.0,Zealot: The Life and Times of Jesus of Nazareth,Hardcover,14210,296,2013,"history,historical fiction,biography,non-fiction,fiction"
2154384,7071.0,"Legend (Legend, #1)",Hardcover,4342215,305,2011,"romance,fantasy,paranormal,fiction,young-adult,mystery,thriller,crime"
2156365,12698.0,"Bared to You (Crossfire, #1)",Paperback,19823,360,2012,"romance,fiction"
2157263,7968.0,All the Bright Places,Hardcover,"45592,15814604",378,2015,"fiction,young-adult,romance"
2159612,26128.0,"Angelfall (Penryn & the End of Days, #1)",Kindle Edition,4890182,288,2012,"fantasy,paranormal,young-adult,romance,fiction"
2160979,23356.0,Brida,Paperback,"566,293115",264,2006,"fiction,fantasy,paranormal,romance,mystery,thriller,crime"
2161572,718.0,"The Black Dahlia (L.A. Quartet, #1)",Paperback,2887,348,2006,"mystery,thriller,crime,fiction,history,historical fiction,biography,non-fiction"
2162130,151489.0,Half Girlfriend,Paperback,61124,260,2014,"romance,fiction,young-adult"
2165935,13589.0,The Untethered Soul: The Journey Beyond Yourself,Paperback,950132,200,2007,non-fiction
2167066,116615.0,الجزار,Paperback,3279601,322,2011,"fiction,mystery,thriller,crime"
2167249,16962.0,Blindness,Paperback,"1285555,1739",326,1999,"fiction,fantasy,paranormal,mystery,thriller,crime"
2168247,59116.0,The Pursuit of Happyness,Paperback,7127,320,2006,"non-fiction,history,historical fiction,biography,fiction"
2168253,25082.0,The Tenth Circle,Paperback,7128,416,2006,"fiction,mystery,thriller,crime,young-adult,romance,comics,graphic"
2169389,8460.0,The Odyssey,Paperback,"903,1005,880408,14660239,280215",541,2006,"fiction,poetry,fantasy,paranormal,history,historical fiction,biography,non-fiction"
2170596,7237.0,Before I Fall,Paperback,2936493,470,2010,"young-adult,romance,fiction,fantasy,paranormal,mystery,thriller,crime"
2170613,7981.0,War and Peace,Paperback,"128382,72229,72230,235013",1392,1998,"fiction,history,historical fiction,biography,romance"
2171803,245.0,Dubliners,Paperback,"5144,621651",207,2001,"fiction,history,historical fiction,biography"
2172805,17618.0,Phantoms,Paperback,9355,448,2002,"fiction,mystery,thriller,crime,fantasy,paranormal"
2172809,17616.0,Intensity,Paperback,9355,436,2000,"mystery,thriller,crime,fiction,fantasy,paranormal"
2175806,1623.0,Anna Karenina,Mass Market Paperback,"128382,217371,5262",960,2002,"fiction,romance,history,historical fiction,biography"
2175807,52577.0,Anna Karenina,Paperback,"128382,40588,69892",803,2003,"fiction,romance,history,historical fiction,biography"
2176379,17248.0,"A Darker Shade of Magic (Shades of Magic, #1)",Hardcover,"7168230,3099544",400,2015,"fantasy,paranormal,young-adult,fiction,history,historical fiction,biography,romance"
2176396,7011.0,"The Lost Hero (The Heroes of Olympus, #1)",Audio CD,"15872,3343082",17,2010,"fantasy,paranormal,young-adult,fiction,children,mystery,thriller,crime,romance"
